,tweet_id,timestamp,source,text,rating_numerator,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count,dog_stage
1065,708130923141795840,2016-03-11 03:22:23+00:00,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11,1,French_bulldog,0.710354,1,Chihuahua,0.262302,1,Cardigan,0.00690382,1,845,3354,
1066,708119489313951744,2016-03-11 02:36:57+00:00,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9,1,Norwich_terrier,0.264483,1,Norfolk_terrier,0.258786,1,chow,0.0968987,1,974,2664,
1067,708109389455101952,2016-03-11 01:56:49+00:00,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10,1,Staffordshire_bullterrier,0.5161060000000001,1,American_Staffordshire_terrier,0.236075,1,kelpie,0.0697495,1,546,1929,
1068,708026248782585858,2016-03-10 20:26:26+00:00,Twitter for iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,13,1,malinois,0.7864680000000001,1,Chesapeake_Bay_retriever,0.0689789,1,Siamese_cat,0.029304400000000005,0,1915,4351,
1069,707995814724026368,2016-03-10 18:25:30+00:00,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,12,1,agama,0.172087,0,Gila_monster,0.126978,0,lumbermill,0.0504,0,1116,3102,
1070,707969809498152960,2016-03-10 16:42:10+00:00,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11,1,toy_poodle,0.908491,1,miniature_poodle,0.0826516,1,teddy,0.00578613,0,957,2679,
1071,707776935007539200,2016-03-10 03:55:45+00:00,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11,1,miniature_pinscher,0.890426,1,toy_terrier,0.0513347,1,Chihuahua,0.0180153,1,951,3250,
1072,707741517457260545,2016-03-10 01:35:01+00:00,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10,1,whippet,0.738371,1,Italian_greyhound,0.191789,1,American_Staffordshire_terrier,0.0201257,1,610,2464,
1073,707693576495472641,2016-03-09 22:24:31+00:00,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,7,1,bathtub,0.499525,0,tub,0.4880140000000001,0,washbasin,0.00929825,0,984,3371,
1074,707610948723478529,2016-03-09 16:56:11+00:00,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12,1,golden_retriever,0.383223,1,cocker_spaniel,0.16593,1,Chesapeake_Bay_retriever,0.118199,1,6301,16838,
1075,707420581654872064,2016-03-09 04:19:44+00:00,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4,1,ram,0.518215,0,kuvasz,0.149391,1,Great_Pyrenees,0.106003,1,694,2255,
1076,707411934438625280,2016-03-09 03:45:22+00:00,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",11,1,Lakeland_terrier,0.7382770000000001,1,Airedale,0.0285149,1,giant_schnauzer,0.0248763,1,595,2285,pupper
1077,707387676719185920,2016-03-09 02:08:59+00:00,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10,1,Chihuahua,0.888468,1,Italian_greyhound,0.0886346,1,toy_terrier,0.0159383,1,1279,3469,
1078,707377100785885184,2016-03-09 01:26:57+00:00,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9,1,golden_retriever,0.637225,1,bloodhound,0.0945421,1,cocker_spaniel,0.0697971,1,1084,3250,
1079,707315916783140866,2016-03-08 21:23:50+00:00,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10,2,Bernese_mountain_dog,0.979235,1,Shetland_sheepdog,0.0110368,1,Appenzeller,0.00397111,1,634,2452,pupper
1080,707297311098011648,2016-03-08 20:09:54+00:00,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10,1,Blenheim_spaniel,0.370717,1,Shih-Tzu,0.201566,1,black-footed_ferret,0.101559,0,780,2749,
1081,707059547140169728,2016-03-08 04:25:07+00:00,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11,1,Samoyed,0.8973120000000001,1,Great_Pyrenees,0.0391802,1,kuvasz,0.019516,1,666,2575,
1082,707038192327901184,2016-03-08 03:00:15+00:00,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10,1,pug,0.642426,1,llama,0.0573062,0,French_bulldog,0.0541865,1,784,2169,
1083,707021089608753152,2016-03-08 01:52:18+00:00,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12,2,cocker_spaniel,0.559658,1,golden_retriever,0.314673,1,Pekinese,0.0666717,1,1346,4054,
1084,707014260413456384,2016-03-08 01:25:10+00:00,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11,1,Chihuahua,0.58378,1,Italian_greyhound,0.129683,1,toy_terrier,0.08915269999999999,1,595,2297,
1086,706681918348251136,2016-03-07 03:24:33+00:00,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12,1,toy_poodle,0.717584,1,miniature_poodle,0.15143299999999998,1,Norwich_terrier,0.047087,1,965,3274,
1087,706644897839910912,2016-03-07 00:57:27+00:00,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9,1,space_heater,0.137871,0,Chihuahua,0.132928,1,cougar,0.113866,0,1081,2552,
1088,706593038911545345,2016-03-06 21:31:22+00:00,Twitter for iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,10,1,four-poster,0.6964229999999999,0,quilt,0.189312,0,pillow,0.029408799999999995,0,629,2134,
1089,706538006853918722,2016-03-06 17:52:42+00:00,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11,1,chow,0.541794,1,Pembroke,0.0949184,1,Pomeranian,0.08543939999999997,1,1416,3448,
1090,706516534877929472,2016-03-06 16:27:23+00:00,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12,1,golden_retriever,0.7726850000000001,1,Labrador_retriever,0.0716653,1,golfcart,0.0209931,0,1025,3091,
1091,706346369204748288,2016-03-06 05:11:12+00:00,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12,1,Tibetan_mastiff,0.956462,1,Rottweiler,0.0253809,1,Appenzeller,0.00867921,1,917,3421,
1092,706310011488698368,2016-03-06 02:46:44+00:00,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,12,1,Pembroke,0.6981649999999999,1,Chihuahua,0.105834,1,bloodhound,0.0620304,1,7859,21132,pupper
1093,706291001778950144,2016-03-06 01:31:11+00:00,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11,1,Border_terrier,0.587101,1,bull_mastiff,0.16408699999999998,1,Staffordshire_bullterrier,0.105011,1,474,1683,
1094,706265994973601792,2016-03-05 23:51:49+00:00,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11,1,papillon,0.743715,1,Pekinese,0.114042,1,Saint_Bernard,0.0477152,1,928,2710,
1095,706166467411222528,2016-03-05 17:16:20+00:00,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7,1,Samoyed,0.430418,1,kuvasz,0.2796,1,Great_Pyrenees,0.11748,1,1588,5128,
1096,705975130514706432,2016-03-05 04:36:02+00:00,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,10,1,Staffordshire_bullterrier,0.5877640000000001,1,American_Staffordshire_terrier,0.281429,1,bull_mastiff,0.0947981,1,727,3086,pupper
1097,705970349788291072,2016-03-05 04:17:02+00:00,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12,1,golden_retriever,0.776346,1,Labrador_retriever,0.112413,1,chow,0.0369529,1,886,3148,
1098,705898680587526145,2016-03-04 23:32:15+00:00,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10,1,collie,0.808276,1,Border_collie,0.059437,1,groenendael,0.0267203,1,546,2347,
1100,705591895322394625,2016-03-04 03:13:11+00:00,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11,1,basenji,0.877207,1,Italian_greyhound,0.0478542,1,miniature_pinscher,0.0356381,1,1146,3140,
1101,705475953783398401,2016-03-03 19:32:29+00:00,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12,1,golden_retriever,0.908784,1,Labrador_retriever,0.0303612,1,tennis_ball,0.00499562,0,906,2937,
1102,705442520700944385,2016-03-03 17:19:38+00:00,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,12,1,Great_Pyrenees,0.309106,1,kuvasz,0.224556,1,seat_belt,0.2021,0,1616,4396,
1103,705428427625635840,2016-03-03 16:23:38+00:00,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,11,1,Chihuahua,0.774792,1,quilt,0.0730794,0,Pembroke,0.0223651,1,1672,3783,pupper
1104,705239209544720384,2016-03-03 03:51:44+00:00,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11,1,Chihuahua,0.15795,1,toy_terrier,0.0899203,1,Mexican_hairless,0.0632245,1,745,2983,
1105,705223444686888960,2016-03-03 02:49:06+00:00,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,9,1,Egyptian_cat,0.0905082,0,Chesapeake_Bay_retriever,0.0773733,1,Mexican_hairless,0.0494715,1,794,2569,
1106,705102439679201280,2016-03-02 18:48:16+00:00,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10,1,collie,0.457672,1,chow,0.27910100000000004,1,Pomeranian,0.07692230000000001,1,515,2126,
1107,705066031337840642,2016-03-02 16:23:36+00:00,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12,1,Airedale,0.868658,1,Irish_terrier,0.0275871,1,otterhound,0.0253236,1,615,2167,
1109,704859558691414016,2016-03-02 02:43:09+00:00,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,10,1,pug,0.284428,1,teddy,0.156339,0,mitten,0.138915,0,537,2237,pupper
1110,704847917308362754,2016-03-02 01:56:53+00:00,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12,1,golden_retriever,0.85724,1,Labrador_retriever,0.13546,1,Tibetan_mastiff,0.00190332,1,1516,5029,
1111,704819833553219584,2016-03-02 00:05:17+00:00,Twitter for iPhone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,7,1,guinea_pig,0.994776,0,hamster,0.00406879,0,wood_rabbit,0.000205869,0,979,2617,
1112,704761120771465216,2016-03-01 20:11:59+00:00,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,13,1,Siamese_cat,0.202294,0,Chihuahua,0.100418,1,basenji,0.07209650000000001,1,2897,6589,pupper
1113,704499785726889984,2016-03-01 02:53:32+00:00,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12,1,Chihuahua,0.376541,1,Siamese_cat,0.0980571,0,Labrador_retriever,0.08521089999999999,1,1008,2898,
1114,704480331685040129,2016-03-01 01:36:14+00:00,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11,1,Samoyed,0.979206,1,Pomeranian,0.0071854,1,Arctic_fox,0.00643809,0,1061,3361,
1115,704364645503647744,2016-02-29 17:56:32+00:00,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12,1,Pembroke,0.980695,1,Cardigan,0.0185044,1,Chihuahua,0.000215293,1,3527,7931,
1116,704347321748819968,2016-02-29 16:47:42+00:00,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,10,1,teddy,0.23337800000000006,0,feather_boa,0.0884744,0,Brittany_spaniel,0.0829173,1,348,1568,pupper
1117,704113298707505153,2016-02-29 01:17:46+00:00,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,8,2,otter,0.945537,0,mink,0.0182311,0,sea_lion,0.0158608,0,569,1837,
1119,703774238772166656,2016-02-28 02:50:28+00:00,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10,1,Labrador_retriever,0.990119,1,Chesapeake_Bay_retriever,0.00802558,1,curly-coated_retriever,0.00124229,1,457,1831,
1120,703769065844768768,2016-02-28 02:29:55+00:00,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10,2,boxer,0.838994,1,Greater_Swiss_Mountain_dog,0.0888003,1,bull_mastiff,0.0316839,1,1134,3253,
1121,703631701117943808,2016-02-27 17:24:05+00:00,Twitter for iPhone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,11,2,window_shade,0.909533,0,window_screen,0.0114266,0,brass,0.0088821,0,677,2561,
1122,703611486317502464,2016-02-27 16:03:45+00:00,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,10,1,Pembroke,0.756441,1,basenji,0.126621,1,Cardigan,0.08011669999999999,1,1518,3816,pupper
1124,703407252292673536,2016-02-27 02:32:12+00:00,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,10,1,doormat,0.201058,0,turnstile,0.0885832,0,carton,0.0829238,0,691,2425,pupper
1125,703382836347330562,2016-02-27 00:55:11+00:00,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12,2,golden_retriever,0.945664,1,standard_poodle,0.014392,1,Tibetan_mastiff,0.0120217,1,1139,3490,
1126,703356393781329922,2016-02-26 23:10:06+00:00,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9,1,Border_collie,0.894842,1,collie,0.0973637,1,English_springer,0.00303674,1,383,1912,
1127,703268521220972544,2016-02-26 17:20:56+00:00,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,12,1,wool,0.5254340000000001,0,fur_coat,0.236391,0,kuvasz,0.038243,1,546,1961,pupper
1128,703079050210877440,2016-02-26 04:48:02+00:00,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11,2,Pembroke,0.778503,1,Shetland_sheepdog,0.0938339,1,Cardigan,0.060296400000000014,1,3061,7344,
1129,703041949650034688,2016-02-26 02:20:37+00:00,Twitter for iPhone,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,10,1,hippopotamus,0.581403,0,doormat,0.152445,0,sea_lion,0.0263643,0,12405,26159,
1130,702932127499816960,2016-02-25 19:04:13+00:00,Twitter for iPhone,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,6,1,wallaby,0.41071,0,wombat,0.239332,0,beaver,0.149605,0,727,2560,
1131,702684942141153280,2016-02-25 02:42:00+00:00,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11,1,golden_retriever,0.514085,1,Chesapeake_Bay_retriever,0.173224,1,Brittany_spaniel,0.118384,1,1073,3204,
1132,702671118226825216,2016-02-25 01:47:04+00:00,Twitter for iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10,1,bloodhound,0.381227,1,Sussex_spaniel,0.212017,1,clumber,0.128622,1,552,2182,
1133,702598099714314240,2016-02-24 20:56:55+00:00,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",11,1,kelpie,0.219179,1,badger,0.13358399999999998,0,Siamese_cat,0.07443999999999999,0,3409,12156,pupper
1134,702539513671897089,2016-02-24 17:04:07+00:00,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12,3,Pomeranian,0.714367,1,Shih-Tzu,0.0405741,1,silky_terrier,0.032510500000000005,1,952,2865,
1135,702321140488925184,2016-02-24 02:36:23+00:00,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12,3,West_Highland_white_terrier,0.769159,1,Scotch_terrier,0.0643688,1,Old_English_sheepdog,0.0437634,1,1034,3256,
1136,702276748847800320,2016-02-23 23:39:59+00:00,Twitter for iPhone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11,1,Boston_bull,0.697303,1,French_bulldog,0.239015,1,American_Staffordshire_terrier,0.0198381,1,762,2450,
1137,702217446468493312,2016-02-23 19:44:20+00:00,Twitter for iPhone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",9,1,golden_retriever,0.242419,1,chow,0.2268,1,cocker_spaniel,0.194086,1,1325,4736,
1138,701981390485725185,2016-02-23 04:06:20+00:00,Twitter for iPhone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12,1,Pomeranian,0.491022,1,weasel,0.130879,0,Yorkshire_terrier,0.099241,1,986,3424,
1139,701952816642965504,2016-02-23 02:12:47+00:00,Twitter for iPhone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11,1,toy_poodle,0.33170700000000003,1,miniature_poodle,0.272485,1,standard_poodle,0.169415,1,1019,3819,
1140,701889187134500865,2016-02-22 21:59:57+00:00,Twitter for iPhone,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11,1,French_bulldog,0.902856,1,Staffordshire_bullterrier,0.0226341,1,soap_dispenser,0.011973200000000002,0,1378,3517,
1141,701601587219795968,2016-02-22 02:57:08+00:00,Twitter for iPhone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10,1,Chihuahua,0.993661,1,Pembroke,0.00150487,1,toy_terrier,0.0008666069999999999,1,448,2078,
1142,701570477911896070,2016-02-22 00:53:31+00:00,Twitter for iPhone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9,1,Yorkshire_terrier,0.90799,1,silky_terrier,0.07688289999999999,1,Australian_terrier,0.00847276,1,920,2794,
1143,701545186879471618,2016-02-21 23:13:01+00:00,Twitter for iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10,1,Border_collie,0.280893,1,Cardigan,0.11255,1,toy_terrier,0.0533172,1,605,2642,pupper
1144,701214700881756160,2016-02-21 01:19:47+00:00,Twitter for iPhone,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12,1,Chihuahua,0.615163,1,Pembroke,0.15950899999999998,1,basenji,0.08446569999999999,1,5066,12118,
1145,700890391244103680,2016-02-20 03:51:05+00:00,Twitter for iPhone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11,1,white_wolf,0.16656300000000002,0,schipperke,0.122356,1,West_Highland_white_terrier,0.119247,1,563,2201,
1146,700864154249383937,2016-02-20 02:06:50+00:00,Twitter for iPhone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",12,1,kuvasz,0.8058569999999999,1,Great_Pyrenees,0.187272,1,Samoyed,0.0034909,1,617,2577,pupper
1147,700847567345688576,2016-02-20 01:00:55+00:00,Twitter for iPhone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10,1,Rhodesian_ridgeback,0.252514,1,redbone,0.153005,1,whippet,0.135199,1,501,2439,
1148,700796979434098688,2016-02-19 21:39:54+00:00,Twitter for iPhone,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,7,1,tailed_frog,0.652712,0,tree_frog,0.280212,0,bullfrog,0.0401775,0,934,2423,
1149,700747788515020802,2016-02-19 18:24:26+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11,1,Great_Pyrenees,0.481333,1,Samoyed,0.311769,1,Maltese_dog,0.0749621,1,9247,22663,
1150,700518061187723268,2016-02-19 03:11:35+00:00,Twitter for iPhone,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10,1,American_Staffordshire_terrier,0.569501,1,Staffordshire_bullterrier,0.211308,1,Chihuahua,0.12183900000000003,1,793,2590,
1151,700505138482569216,2016-02-19 02:20:14+00:00,Twitter for iPhone,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12,1,bath_towel,0.449684,0,Norwegian_elkhound,0.160205,1,Great_Dane,0.0486658,1,564,2271,
1152,700462010979500032,2016-02-18 23:28:52+00:00,Twitter for iPhone,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,6,1,hamster,0.678651,0,Pomeranian,0.110268,1,Angora,0.104139,0,1776,4098,
1153,700167517596164096,2016-02-18 03:58:39+00:00,Twitter for iPhone,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10,1,beagle,0.16258499999999998,1,Pembroke,0.120481,1,Siberian_husky,0.110284,1,731,2610,
1154,700151421916807169,2016-02-18 02:54:41+00:00,Twitter for iPhone,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,11,1,tennis_ball,0.328236,0,Italian_greyhound,0.17683800000000002,1,Staffordshire_bullterrier,0.13408,1,669,2221,pupper
1155,700143752053182464,2016-02-18 02:24:13+00:00,Twitter for iPhone,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,10,1,golden_retriever,0.53246,1,crossword_puzzle,0.103796,0,binder,0.100371,0,2701,7470,pupper
1156,700062718104104960,2016-02-17 21:02:13+00:00,Twitter for iPhone,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,6,1,hummingbird,0.180998,0,peacock,0.135179,0,eel,0.07537100000000001,0,687,2632,
1157,700029284593901568,2016-02-17 18:49:22+00:00,Twitter for iPhone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10,1,West_Highland_white_terrier,0.726571,1,Maltese_dog,0.176828,1,Dandie_Dinmont,0.07013380000000001,1,583,2057,
1158,700002074055016451,2016-02-17 17:01:14+00:00,Twitter for iPhone,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,9,1,Chihuahua,0.369488,1,schipperke,0.243367,1,pug,0.161614,1,1333,3298,
1159,699801817392291840,2016-02-17 03:45:29+00:00,Twitter for iPhone,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,11,2,golden_retriever,0.808978,1,Irish_setter,0.0424281,1,Labrador_retriever,0.0235364,1,948,3042,pupper
1160,699788877217865730,2016-02-17 02:54:04+00:00,Twitter for iPhone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12,1,Border_terrier,0.35506,1,toy_poodle,0.169736,1,Norwegian_elkhound,0.0998837,1,506,2215,
